label,metric,mean,std,count
33_Sagittal_stratum_(include_inferior_longitidinal_fasciculus_and_inferior_fronto-occipital_fasciculus)_L,FA,0.3777367432912191,0.04599403494169295,30
33_Sagittal_stratum_(include_inferior_longitidinal_fasciculus_and_inferior_fronto-occipital_fasciculus)_L,MD,0.0005830525886267423,2.542326330217727e-05,30
33_Sagittal_stratum_(include_inferior_longitidinal_fasciculus_and_inferior_fronto-occipital_fasciculus)_L,MK,0.8712823649247488,0.06177965021551227,30
33_Sagittal_stratum_(include_inferior_longitidinal_fasciculus_and_inferior_fronto-occipital_fasciculus)_L,alpha_persistence,2.036129049460093,0.13921263690565872,30
33_Sagittal_stratum_(include_inferior_longitidinal_fasciculus_and_inferior_fronto-occipital_fasciculus)_L,alpha_split_A,2.0262781540552774,0.1178302020818654,30
33_Sagittal_stratum_(include_inferior_longitidinal_fasciculus_and_inferior_fronto-occipital_fasciculus)_L,alpha_split_B,2.0562699317932127,0.11788157847044915,30
34_External_capsule_R,FA,0.38773713807264965,0.041337602197234084,30
34_External_capsule_R,MD,0.0006015078358662625,2.785390537939528e-05,30
34_External_capsule_R,MK,0.8995746632417043,0.04260733943393764,30
34_External_capsule_R,alpha_persistence,2.068890058994293,0.06468929139881056,30
34_External_capsule_R,alpha_split_A,2.1187901377677916,0.08092347556781222,30
34_External_capsule_R,alpha_split_B,2.093447383244832,0.07087933987520247,30
35_External_capsule_L,FA,0.3934333170453707,0.08721595302862822,30
35_External_capsule_L,MD,0.000586644191450129,3.799396208398263e-05,30
35_External_capsule_L,MK,0.9052704175313314,0.08353768690867888,30
35_External_capsule_L,alpha_persistence,2.070147148768107,0.10105759090715423,30
35_External_capsule_L,alpha_split_A,2.0989608724912006,0.07874345017881879,30
35_External_capsule_L,alpha_split_B,2.1315305829048157,0.09298920839042335,30
36_Cingulum_(cingulate_gyrus)_R,FA,0.4316555072863897,0.09221502795404347,30
36_Cingulum_(cingulate_gyrus)_R,MD,0.0005672016685518126,3.50486519656271e-05,30
36_Cingulum_(cingulate_gyrus)_R,MK,0.896870889266332,0.08881482283962976,30
36_Cingulum_(cingulate_gyrus)_R,alpha_persistence,2.068767054875692,0.10256334540019957,30
36_Cingulum_(cingulate_gyrus)_R,alpha_split_A,2.113251535097758,0.09859260261586927,30
36_Cingulum_(cingulate_gyrus)_R,alpha_split_B,2.135089083512624,0.08385278228321943,30
37_Cingulum_(cingulate_gyrus)_L,FA,0.24128929475943248,0.0574240722656241,30
37_Cingulum_(cingulate_gyrus)_L,MD,0.0006079134026852746,3.456249866153513e-05,30
37_Cingulum_(cingulate_gyrus)_L,MK,0.798601496219635,0.07954431630951211,30
37_Cingulum_(cingulate_gyrus)_L,alpha_persistence,1.8092661817868552,0.1426947493174606,30
37_Cingulum_(cingulate_gyrus)_L,alpha_split_A,1.8815972844759623,0.14377108592092677,30
37_Cingulum_(cingulate_gyrus)_L,alpha_split_B,1.9047925511995951,0.15531700536382012,30
38_Cingulum_(hippocampus)_R,FA,0.23903642543430986,0.05309943405914476,29
38_Cingulum_(hippocampus)_R,MD,0.0006307879992728604,2.756953366056913e-05,29
38_Cingulum_(hippocampus)_R,MK,0.7878103215118935,0.042061383559410505,29
38_Cingulum_(hippocampus)_R,alpha_persistence,1.8401680198209038,0.131757858555837,29
38_Cingulum_(hippocampus)_R,alpha_split_A,1.8614181732309276,0.12131423240496862,29
38_Cingulum_(hippocampus)_R,alpha_split_B,1.9525750423299855,0.15464977276975195,29
39_Cingulum_(hippocampus)_L,FA,0.34439687977234523,0.06467586058772924,30
39_Cingulum_(hippocampus)_L,MD,0.0006930160627234728,4.4435909516317055e-05,30
39_Cingulum_(hippocampus)_L,MK,0.7834933082262675,0.07241460604861832,30
39_Cingulum_(hippocampus)_L,alpha_persistence,2.0118861118952434,0.171129679013444,30
39_Cingulum_(hippocampus)_L,alpha_split_A,1.983928636709849,0.13194176058648308,30
39_Cingulum_(hippocampus)_L,alpha_split_B,2.058309284845988,0.15858659818453327,30
40_Fornix_(cres)___Stria_terminalis_(can_not_be_resolved_with_current_resolution)_R,FA,0.3998559390505155,0.08817649285523371,30
40_Fornix_(cres)___Stria_terminalis_(can_not_be_resolved_with_current_resolution)_R,MD,0.0006750652294916412,4.847726475827361e-05,30
40_Fornix_(cres)___Stria_terminalis_(can_not_be_resolved_with_current_resolution)_R,MK,0.8360018829504648,0.07323906435170072,30
40_Fornix_(cres)___Stria_terminalis_(can_not_be_resolved_with_current_resolution)_R,alpha_persistence,2.0689277489980062,0.11184817321319711,30
40_Fornix_(cres)___Stria_terminalis_(can_not_be_resolved_with_current_resolution)_R,alpha_split_A,1.9551703572273254,0.0843430984352122,30
40_Fornix_(cres)___Stria_terminalis_(can_not_be_resolved_with_current_resolution)_R,alpha_split_B,2.149983259042104,0.13334307144512775,30
41_Fornix_(cres)___Stria_terminalis_(can_not_be_resolved_with_current_resolution)_L,FA,0.49540239373842876,0.03259195894767524,30
41_Fornix_(cres)___Stria_terminalis_(can_not_be_resolved_with_current_resolution)_L,MD,0.0005339475212773929,1.9974941077721273e-05,30
41_Fornix_(cres)___Stria_terminalis_(can_not_be_resolved_with_current_resolution)_L,MK,1.0292898654937743,0.032767900574493046,30
41_Fornix_(cres)___Stria_terminalis_(can_not_be_resolved_with_current_resolution)_L,alpha_persistence,2.19534006913503,0.1336141031220813,30
41_Fornix_(cres)___Stria_terminalis_(can_not_be_resolved_with_current_resolution)_L,alpha_split_A,2.198704667886098,0.09044569269870135,30
41_Fornix_(cres)___Stria_terminalis_(can_not_be_resolved_with_current_resolution)_L,alpha_split_B,2.240241773923238,0.12275442985906906,30
42_Superior_longitudinal_fasciculus_R,FA,0.49380959769090016,0.03467831578946903,30
42_Superior_longitudinal_fasciculus_R,MD,0.0005224901785065109,2.3828545616280678e-05,30
42_Superior_longitudinal_fasciculus_R,MK,1.0279834111531576,0.030429818589514143,30
42_Superior_longitudinal_fasciculus_R,alpha_persistence,2.1898331801096598,0.1414692961038408,30
